UniProt ID,Gene,Protein name
P00747,PLG,Plasmin
P00747,PLG,Plasminogen
P05121,SERPINE1,Plasminogen activator inhibitor 1
Q8NC51,SERBP1,Plasminogen activator inhibitor 1 RNA-binding protein
Q14651,PLS1,Plastin-1
P13796,LCP1,Plastin-2
P13796,LCP1,Plastin-2
P13797,PLS3,Plastin-3
P02775,PPBP,Platelet basic protein
P01127 | P04085,PDGFB | PDGFA,Platelet derived growth factor-AB heterodimer
Q5VY43,PEAR1,Platelet endothelial aggregation receptor 1:Cytoplasmic domain
Q5VY43,PEAR1,Platelet endothelial aggregation receptor 1:Extracellular domain
P16284,PECAM1,Platelet endothelial cell adhesion molecule
P02776,PF4,Platelet factor 4
P10720,PF4V1,Platelet factor 4 variant
P16671,CD36,Platelet glycoprotein 4
P07359,GP1BA,Platelet glycoprotein Ib alpha chain
P13224,GP1BB,Platelet glycoprotein Ib beta chain
P14770,GP9,Platelet glycoprotein IX
P40197,GP5,Platelet glycoprotein V
Q9HCN6,GP6,Platelet glycoprotein VI
Q13093,PLA2G7,Platelet-activating factor acetylhydrolase
Q99487,PAFAH2,"Platelet-activating factor acetylhydrolase 2, cytoplasmic"
P43034,PAFAH1B1,Platelet-activating factor acetylhydrolase IB subunit alpha
P68402,PAFAH1B2,Platelet-activating factor acetylhydrolase IB subunit beta
Q15102,PAFAH1B3,Platelet-activating factor acetylhydrolase IB subunit gamma
Q9NRA1,PDGFC,Platelet-derived growth factor C
Q9NRA1,PDGFC,Platelet-derived growth factor C
Q9GZP0,PDGFD,Platelet-derived growth factor D
Q9GZP0,PDGFD,Platelet-derived growth factor D
P16234,PDGFRA,Platelet-derived growth factor receptor alpha
P09619,PDGFRB,Platelet-derived growth factor receptor beta
Q15198,PDGFRL,Platelet-derived growth factor receptor-like protein
P04085,PDGFA,Platelet-derived growth factor subunit A
P01127,PDGFB,Platelet-derived growth factor subunit B
P08567,PLEK,Pleckstrin
Q9HB21,PLEKHA1,Pleckstrin homology domain-containing family A member 1
Q9HB19,PLEKHA2,Pleckstrin homology domain-containing family A member 2
Q9HB20,PLEKHA3,Pleckstrin homology domain-containing family A member 3
Q9H4M7,PLEKHA4,Pleckstrin homology domain-containing family A member 4
Q6IQ23,PLEKHA7,Pleckstrin homology domain-containing family A member 7
Q9UF11,PLEKHB1,Pleckstrin homology domain-containing family B member 1
Q96AC1,FERMT2,Pleckstrin homology domain-containing family C member 1
Q96S99,PLEKHF1,Pleckstrin homology domain-containing family F member 1
Q9H8W4,PLEKHF2,Pleckstrin homology domain-containing family F member 2
Q3KR16,PLEKHG6,Pleckstrin homology domain-containing family G member 6
Q9NW61,PLEKHJ1,Pleckstrin homology domain-containing family J member 1
Q9Y4G2,PLEKHM1,Pleckstrin homology domain-containing family M member 1
Q8IWE5,PLEKHM2,Pleckstrin homology domain-containing family M member 2
Q53GL0,PLEKHO1,Pleckstrin homology domain-containing family O member 1
Q8TD55,PLEKHO2,Pleckstrin homology domain-containing family O member 2
Q5SXH7,PLEKHS1,Pleckstrin homology domain-containing family S member 1
Q86UU1,PHLDB1,Pleckstrin homology-like domain family B member 1
Q15149,PLEC,Plectin-1
P21246,PTN,Pleiotrophin
Q8IUK5,PLXDC1,Plexin domain-containing protein 1
Q6UX71,PLXDC2,Plexin domain-containing protein 2:Cytoplasmic domain
Q6UX71,PLXDC2,Plexin domain-containing protein 2:Extracellular domain
Q9UIW2,PLXNA1,Plexin-A1
O75051,PLXNA2,Plexin-A2
Q9HCM2,PLXNA4,Plexin-A4
O15031,PLXNB2,Plexin-B2
O15031,PLXNB2,Plexin-B2
Q9ULL4,PLXNB3,Plexin-B3
O60486,PLXNC1,Plexin-C1
Q9Y4D7,PLXND1,Plexin-D1
Q96QH2,PRAM1,PML-RARA-regulated adapter molecule 1
O00592,PODXL,Podocalyxin
O00592,PODXL,Podocalyxin
Q9NZ53,PODXL2,Podocalyxin-like protein 2
Q9NP85,NPHS2,Podocin
P15151,PVR,Poliovirus receptor
P09874,PARP1,Poly [ADP-ribose] polymerase 1:BRCA1 C-terminal:BRCA1 C-terminus domian
P09874,PARP1,Poly [ADP-ribose] polymerase 1:region 1
Q9NR21,PARP11,Poly [ADP-ribose] polymerase 11
Q9Y6F1,PARP3,Poly [ADP-ribose] polymerase 3
Q8IXQ6,PARP9,Poly [ADP-ribose] polymerase 9
Q9BWT3,PAPOLG,Poly(A) polymerase gamma
Q9NVV4,MTPAP,"Poly(A) RNA polymerase, mitochondrial"
O95453,PARN,Poly(A)-specific ribonuclease PARN
Q86W56,PARG,Poly(ADP-ribose) glycohydrolase
Q9NX46,ADPRS,Poly(ADP-ribose) glycohydrolase ARH3
Q15365,PCBP1,Poly(rC)-binding protein 1
Q15366,PCBP2,Poly(rC)-binding protein 2
P57721,PCBP3,Poly(rC)-binding protein 3
P57723,PCBP4,Poly(rC)-binding protein 4
Q9UHX1,PUF60,Poly(U)-binding-splicing factor PUF60
P21128,ENDOU,Poly(U)-specific endoribonuclease
P11940,PABPC1,Polyadenylate-binding protein 1
Q4VXU2,PABPC1L,Polyadenylate-binding protein 1-like
Q86U42,PABPN1,Polyadenylate-binding protein 2
Q9H361,PABPC3,Polyadenylate-binding protein 3
Q13310,PABPC4,Polyadenylate-binding protein 4
Q96DU9,PABPC5,Polyadenylate-binding protein 5
Q9H074,PAIP1,Polyadenylate-binding protein-interacting protein 1
Q8TBY8,PMFBP1,Polyamine modulated factor 1-binding protein 1
Q6P1K2,PMF1,Polyamine-modulated factor 1
P35226,BMI1,Polycomb complex protein BMI-1
O75530,EED,Polycomb protein EED
Q96GD3,SCMH1,Polycomb protein SCMH1
Q15022,SUZ12,Polycomb protein SUZ12
P98161,PKD1,Polycystin-1
Q13563,PKD2,Polycystin-2:Cytoplasmic domain 1
Q13563,PKD2,Polycystin-2:Cytoplasmic domain 4
O60828,PQBP1,Polyglutamine-binding protein 1
Q9Y2S7,POLDIP2,Polymerase delta-interacting protein 2
Q6NZI2,CAVIN1,Polymerase I and transcript release factor
P01833,PIGR,Polymeric immunoglobulin receptor
Q10472,GALNT1,Polypeptide N-acetylgalactosaminyltransferase 1
Q86SR1,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10
Q8NCW6,GALNT11,Polypeptide N-acetylgalactosaminyltransferase 11
Q8IXK2,GALNT12,Polypeptide N-acetylgalactosaminyltransferase 12
Q8IUC8,GALNT13,Polypeptide N-acetylgalactosaminyltransferase 13
Q96FL9,GALNT14,Polypeptide N-acetylgalactosaminyltransferase 14
Q8N428,GALNT16,Polypeptide N-acetylgalactosaminyltransferase 16
Q10471,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2
Q14435,GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3
Q8N4A0,GALNT4,Polypeptide N-acetylgalactosaminyltransferase 4
Q9HCQ5,GALNT9,Polypeptide N-acetylgalactosaminyltransferase 9
Q92562,FIG4,Polyphosphoinositide phosphatase
P26599,PTBP1,Polypyrimidine tract-binding protein 1
Q8TCS8,PNPT1,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"
Q2L4Q9,PRSS53,Polyserase-3
P0CG47,UBB,PolyUbiquitin K48-linked
P0CG47,UBB,PolyUbiquitin K48-linked
P0CG47,UBB,PolyUbiquitin K48-linked
P0CG47,UBB,PolyUbiquitin K48-linked
P0CG48,UBC,PolyUbiquitin K63-linked
P0CG48,UBC,PolyUbiquitin K63-linked
P08397,HMBS,Porphobilinogen deaminase
Q6ICG8,WBP2NL,Postacrosomal sheath WW domain-binding protein
Q96T54,KCNK17,Potassium channel subfamily K member 17
Q9NYG8,KCNK4,Potassium channel subfamily K member 4
Q9Y257,KCNK6,Potassium channel subfamily K member 6
Q16322,KCNA10,Potassium voltage-gated channel subfamily A member 10
P16389,KCNA2,Potassium voltage-gated channel subfamily A member 2
Q9Y6J6,KCNE2,Potassium voltage-gated channel subfamily E member 2
Q9Y6J6,KCNE2,Potassium voltage-gated channel subfamily E member 2
Q9Y6H6,KCNE3,Potassium voltage-gated channel subfamily E member 3
Q9UJ90,KCNE5,Potassium voltage-gated channel subfamily E regulatory beta subunit 5:Cytoplasmic domain
Q9UJ90,KCNE5,"Potassium voltage-gated channel subfamily E regulatory beta subunit 5:N-term, opposite side of membrane"
Q9H3M0,KCNF1,Potassium voltage-gated channel subfamily F member 1
Q8TDN1,KCNG4,Potassium voltage-gated channel subfamily G member 4
P51164,ATP4B,Potassium-transporting ATPase subunit beta
O60741,HCN1,Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1
H3BUK9,POTEB2,POTE ankyrin domain family member B2
Q6S8J3,POTEE,POTE ankyrin domain family member E
A5A3E0,POTEF,POTE ankyrin domain family member F
Q6S5H5,POTEG,POTE ankyrin domain family member G
P0CG39,POTEJ,POTE ankyrin domain family member J
Q16633,POU2AF1,POU domain class 2-associating factor 1
P14859,POU2F1,"POU domain, class 2, transcription factor 1"
P49335,POU3F4,"POU domain, class 3, transcription factor 4"
Q12837,POU4F2,"POU domain, class 4, transcription factor 2"
Q01860,POU5F1,"POU domain, class 5, transcription factor 1"
Q14863,POU6F1,"POU domain, class 6, transcription factor 1"
P78424,POU6F2,"POU domain, class 6, transcription factor 2"
Q03181,PPARD,PPAR delta
O75626,PRDM1,PR domain zinc finger protein 1
Q9H4Q4,PRDM12,PR domain zinc finger protein 12
Q9GZV8,PRDM14,PR domain zinc finger protein 14
Q9HAZ2,PRDM16,PR domain zinc finger protein 16
Q13029,PRDM2,PR domain zinc finger protein 2
Q9UKN5,PRDM4,PR domain zinc finger protein 4
O60831,PRAF2,PRA1 family protein 2
O75915,ARL6IP5,PRA1 family protein 3
Q5SWL8,PRAMEF19,PRAME family member 19
P40424,PBX1,Pre-B-cell leukemia transcription factor 1
P40425,PBX2,Pre-B-cell leukemia transcription factor 2
Q9BYU1,PBX4,Pre-B-cell leukemia transcription factor 4
Q96AQ6,PBXIP1,Pre-B-cell leukemia transcription factor-interacting protein 1
Q7Z5W3,BCDIN3D,Pre-miRNA 5'-monophosphate methyltransferase
Q9UMS4,PRPF19,Pre-mRNA-processing factor 19
Q6NWY9,PRPF40B,Pre-mRNA-processing factor 40 homolog B
O94906,PRPF6,Pre-mRNA-processing factor 6:region 1
O94906,PRPF6,Pre-mRNA-processing factor 6:region 2
Q99633,PRPF18,Pre-mRNA-splicing factor 18
Q92620,DHX38,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
Q9NW64,RBM22,Pre-mRNA-splicing factor RBM22
O95926,SYF2,Pre-mRNA-splicing factor SYF2
Q15007,WTAP,Pre-mRNA-splicing regulator WTAP
Q2NL82,TSR1,Pre-rRNA-processing protein TSR1 homolog
Q969E8,TSR2,Pre-rRNA-processing protein TSR2 homolog
P78395,PRAME,Preferentially expressed antigen of melanoma
O60925,PFDN1,Prefoldin subunit 1
Q9UHV9,PFDN2,Prefoldin subunit 2
P61758,VBP1,Prefoldin subunit 3
Q9NQP4,PFDN4,Prefoldin subunit 4
Q99471,PFDN5,Prefoldin subunit 5
O15212,PFDN6,Prefoldin subunit 6
P20742,PZP,Pregnancy zone protein
P11464,PSG1,Pregnancy-specific beta-1-glycoprotein 1
Q9UQ72,PSG11,Pregnancy-specific beta-1-glycoprotein 11
P11465,PSG2,Pregnancy-specific beta-1-glycoprotein 2
Q16557,PSG3,Pregnancy-specific beta-1-glycoprotein 3
Q00888,PSG4,Pregnancy-specific beta-1-glycoprotein 4
Q15238,PSG5,Pregnancy-specific beta-1-glycoprotein 5
Q00889,PSG6,Pregnancy-specific beta-1-glycoprotein 6
Q9UQ74,PSG8,Pregnancy-specific beta-1-glycoprotein 8
Q00887,PSG9,Pregnancy-specific beta-1-glycoprotein 9
Q9UHG3,PCYOX1,Prenylcysteine oxidase 1
Q8NBM8,PCYOX1L,Prenylcysteine oxidase-like
Q13519,PNOC,Prepronociceptin
P58743,SLC26A5,Prestin
Q9UKY0,PRND,Prion-like protein doppel
Q96IZ0,PAWR,PRKC apoptosis WT1 regulator protein
Q9NRD5,PICK1,PRKCA-binding protein
O15130,NPFF,Pro-FMRFamide-related neuropeptide FF
O14511,NRG2,"Pro-neuregulin-2, membrane-bound isoform"
P56975,NRG3,"Pro-neuregulin-3, membrane-bound isoform"
P56975,NRG3,"Pro-neuregulin-3, membrane-bound isoform"
P01189,POMC,Pro-opiomelanocortin
P20396,TRH,Pro-Thyrotropin-releasing hormone
Q6NUJ1,PSAPL1,Proactivator polypeptide-like 1
O43709,BUD23,Probable 18S rRNA (guanine-N(7))-methyltransferase
Q8NDH3,NPEPL1,Probable aminopeptidase NPEPL1
Q96I59,NARS2,"Probable asparagine--tRNA ligase, mitochondrial"
Q92841,DDX17,Probable ATP-dependent RNA helicase DDX17
Q9BUQ8,DDX23,Probable ATP-dependent RNA helicase DDX23
Q9NQI0,DDX4,Probable ATP-dependent RNA helicase DDX4
Q9UJV9,DDX41,Probable ATP-dependent RNA helicase DDX41
Q7L014,DDX46,Probable ATP-dependent RNA helicase DDX46
Q9H0S4,DDX47,Probable ATP-dependent RNA helicase DDX47
P17844,DDX5,Probable ATP-dependent RNA helicase DDX5
Q86TM3,DDX53,Probable ATP-dependent RNA helicase DDX53
Q9NY93,DDX56,Probable ATP-dependent RNA helicase DDX56
O95786,DDX58,Probable ATP-dependent RNA helicase DDX58
P26196,DDX6,Probable ATP-dependent RNA helicase DDX6
Q8IX18,DHX40,Probable ATP-dependent RNA helicase DHX40
Q96C10,DHX58,Probable ATP-dependent RNA helicase DHX58
Q9H903,MTHFD2L,Probable bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase 2
Q6GTS8,PM20D1,Probable carboxypeptidase PM20D1
Q96SM3,CPXM1,Probable carboxypeptidase X1
O76071,CIAO1,Probable cytosolic iron-sulfur protein assembly protein CIAO1
Q9UNQ2,DIMT1,Probable dimethyladenosine transferase
Q5U5R9,HECTD2,Probable E3 ubiquitin-protein ligase HECTD2
Q5T447,HECTD3,Probable E3 ubiquitin-protein ligase HECTD3
Q15751,HERC1,Probable E3 ubiquitin-protein ligase HERC1
Q5GLZ8,HERC4,Probable E3 ubiquitin-protein ligase HERC4
Q8IVU3,HERC6,Probable E3 ubiquitin-protein ligase HERC6
Q9H000,MKRN2,Probable E3 ubiquitin-protein ligase makorin-2
Q9UJV3,MID2,Probable E3 ubiquitin-protein ligase MID2
Q8N9V2,TRIML1,Probable E3 ubiquitin-protein ligase TRIML1
Q9UKR5,ERG28,Probable ergosterol biosynthetic protein 28
Q9HAH7,FBRS,Probable fibrosin-1
Q96P66,GPR101,Probable G-protein coupled receptor 101
Q96P66,GPR101,Probable G-protein coupled receptor 101
Q8IZF3,ADGRF4,Probable G-protein coupled receptor 115
Q8IZ08,GPR135,Probable G-protein coupled receptor 135
Q7Z601,GPR142,Probable G-protein coupled receptor 142
Q96CH1,GPR146,Probable G-protein coupled receptor 146
Q86SP6,GPR149,Probable G-protein coupled receptor 149
Q8NGU9,GPR150,Probable G-protein coupled receptor 150
Q5T848,GPR158,Probable G-protein coupled receptor 158
P28370,SMARCA1,Probable global transcription activator SNF2L1
Q5JPH6,EARS2,"Probable glutamate--tRNA ligase, mitochondrial"
P49590,HARS2,"Probable histidine--tRNA ligase, mitochondrial"
Q8N490,PNKD,Probable hydrolase PNKD
Q8N490,PNKD,Probable hydrolase PNKD
Q8IXY8,PPIL6,Probable inactive peptidyl-prolyl cis-trans isomerase-like 6
Q5GAN3,RNASE13,Probable inactive ribonuclease-like protein 13
A4D1T9,PRSS37,Probable inactive serine protease 37
Q96EY9,ADAT3,Probable inactive tRNA-specific adenosine deaminase-like protein 3
Q1RMZ1,BMT2,Probable methyltransferase BMT2 homolog
Q8IZN3,ZDHHC14,Probable palmitoyltransferase ZDHHC14
Q9NPG8,ZDHHC4,Probable palmitoyltransferase ZDHHC4
Q9H3J6,MTRFR,"Probable peptide chain release factor C12orf65, mitochondrial"
Q8N0Y7,PGAM4,Probable phosphoglycerate mutase 4
Q9C0D7,ZC3H12C,Probable ribonuclease ZC3H12C
Q96CW6,SLC7A6OS,Probable RNA polymerase II nuclear localization protein SLC7A6OS
Q96H35,RBM18,Probable RNA-binding protein 18
Q9Y4C8,RBM19,Probable RNA-binding protein 19
Q5T481,RBM20,Probable RNA-binding protein 20
Q86U06,RBM23,Probable RNA-binding protein 23
Q8TBY0,RBM46,Probable RNA-binding protein 46
Q8N9N8,EIF1AD,Probable RNA-binding protein EIF1AD
Q99848,EBNA1BP2,Probable rRNA-processing protein EBP2
Q9H3G5,CPVL,Probable serine carboxypeptidase CPVL
P83110,HTRA3,Probable serine protease HTRA3
P29590,PML,Probable transcription factor PML
Q8WWH5,TRUB1,Probable tRNA pseudouridine synthase 1
Q9NWX6,THG1L,Probable tRNA(His) guanylyltransferase
Q9Y3A2,UTP11,Probable U3 small nucleolar RNA-associated protein 11
Q9NQH7,XPNPEP3,Probable Xaa-Pro aminopeptidase 3
Q15113,PCOLCE,Procollagen C-endopeptidase enhancer 1
Q9UKZ9,PCOLCE2,Procollagen C-endopeptidase enhancer 2
Q8NBJ5,COLGALT1,Procollagen galactosyltransferase 1
Q8IYK4,COLGALT2,Procollagen galactosyltransferase 2
Q02809,PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
O00469,PLOD2,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
O60568,PLOD3,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3"
P01210,PENK,Proenkephalin-A
P07737,PFN1,Profilin-1
P35080,PFN2,Profilin-2
P35080,PFN2,Profilin-2
Q8NHR9,PFN4,Profilin-4
P06401,PGR,Progesterone receptor
Q8WXW3,PIBF1,Progesterone-induced-blocking factor 1
P01148,GNRH1,Progonadoliberin-1
O43555,GNRH2,Progonadoliberin-2
Q9NZQ7,CD274,Programmed cell death 1 ligand 1
Q9BQ51,PDCD1LG2,Programmed cell death 1 ligand 2
Q8WUM4,PDCD6IP,Programmed cell death 6-interacting protein
Q15116,PDCD1,Programmed cell death protein 1
Q15116,PDCD1,Programmed cell death protein 1
Q16342,PDCD2,Programmed cell death protein 2
Q9BRP1,PDCD2L,Programmed cell death protein 2-like
Q53EL6,PDCD4,Programmed cell death protein 4
O14737,PDCD5,Programmed cell death protein 5
O75340,PDCD6,Programmed cell death protein 6
Q99623,PHB2,Prohibitin-2
Q99623,PHB2,Prohibitin-2
Q8NFJ6,PROKR2,Prokineticin receptor 2
P58294,PROK1,Prokineticin-1
P58294,PROK1,Prokineticin-1
Q9HC23,PROK2,Prokineticin-2
P01236,PRL,Prolactin
P01236,PRL,Prolactin
P16471,PRLR,Prolactin receptor
P16471,PRLR,Prolactin receptor
Q9HCU5,PREB,Prolactin regulatory element-binding protein
P12273,PIP,Prolactin-inducible protein
P81277,PRLH,Prolactin-releasing peptide
P51888,PRELP,Prolargin
P12004,PCNA,Proliferating cell nuclear antigen
P12004,PCNA,Proliferating cell nuclear antigen
Q9UQ80,PA2G4,Proliferation-associated protein 2G4
O43272,PRODH,"Proline dehydrogenase 1, mitochondrial"
O94903,PLPBP,Proline synthase co-transcribed bacterial homolog protein
Q96B36,AKT1S1,Proline-rich AKT1 substrate 1
E7EW31,PROB1,Proline-rich basic protein 1
Q9NZ81,PRR13,Proline-rich protein 13
Q8IV56,PRR15,Proline-rich protein 15
Q8N4B5,PRR18,Proline-rich protein 18
P86478,PRR20E,Proline-rich protein 20E
Q6ZRP0,PRR23C,Proline-rich protein 23C
Q6MZM9,PRR27,Proline-rich protein 27
P79522,PRR3,Proline-rich protein 3
Q16378,PRR4,Proline-rich protein 4
P85299,PRR5,Proline-rich protein 5
Q6MZQ0,PRR5L,Proline-rich protein 5-like
Q8TB68,PRR7,Proline-rich protein 7
Q92733,PRCC,Proline-rich protein PRCC
Q7Z6L0,PRRT2,Proline-rich transmembrane protein 2
C9JH25,PRRT4,Proline-rich transmembrane protein 4
O43586,PSTPIP1,Proline-serine-threonine phosphatase-interacting protein 1
Q9H939,PSTPIP2,Proline-serine-threonine phosphatase-interacting protein 2
Q07954,LRP1,Prolow-density lipoprotein receptor-related protein 1
Q32P28,P3H1,Prolyl 3-hydroxylase 1
Q8N543,OGFOD1,Prolyl 3-hydroxylase OGFOD1
P13674,P4HA1,Prolyl 4-hydroxylase subunit alpha-1
O15460,P4HA2,Prolyl 4-hydroxylase subunit alpha-2
Q7Z4N8,P4HA3,Prolyl 4-hydroxylase subunit alpha-3
P48147,PREP,Prolyl endopeptidase
Q12884,FAP,Prolyl endopeptidase FAP
P12872,MLN,Promotilin
P27918,CFP,Properdin
P05166,PCCB,"Propionyl-CoA carboxylase beta chain, mitochondrial"
Q92824,PCSK5,Proprotein convertase subtilisin/kexin type 5
Q16549,PCSK7,Proprotein convertase subtilisin/kexin type 7
Q8NBP7,PCSK9,Proprotein convertase subtilisin/kexin type 9
Q8NBP7,PCSK9,Proprotein convertase subtilisin/kexin type 9
P04808,RLN1,Prorelaxin H1
P04090,RLN2,Prorelaxin H2
Q9UHG2,PCSK1N,ProSAAS
P07602,PSAP,Prosaposin
O15354,GPR37,Prosaposin receptor GPR37
Q3B8N5,PROX2,Prospero homeobox protein 2
Q16647,PTGIS,Prostacyclin synthase
O14684,PTGES,Prostaglandin E synthase
Q9H7Z7,PTGES2,Prostaglandin E synthase 2
Q15185,PTGES3,Prostaglandin E synthase 3
P43116,PTGER2,Prostaglandin E2 receptor EP2 subtype
Q9P2B2,PTGFRN,Prostaglandin F2 receptor negative regulator
P35354,PTGS2,Prostaglandin G/H synthase 2
Q14914,PTGR1,Prostaglandin reductase 1
Q14914,PTGR1,Prostaglandin reductase 1
Q8N8N7,PTGR2,Prostaglandin reductase 2
Q8N4Q0,PTGR3,Prostaglandin reductase 3
P41222,PTGDS,Prostaglandin-H2 D-isomerase
Q8TBF2,PRXL2B,Prostamide/prostaglandin F synthase
Q16651,PRSS8,Prostasin
Q16651,PRSS8,Prostasin
Q8WXA2,PATE1,Prostate and testis expressed protein 1
P0C8F1,PATE4,Prostate and testis expressed protein 4
Q6UXB8,PI16,prostate secretory protein binding protein
Q86YD1,PTOV1,Prostate tumor-overexpressed gene 1 protein
Q1L6U9,MSMP,Prostate-associated microseminoprotein
P07288,KLK3,Prostate-specific antigen
P07288,KLK3,Prostate-specific antigen
P07288,KLK3,Prostate-specific antigen
P15309,ACP3,Prostatic acid phosphatase
P20366,TAC1,Protachykinin-1
Q9BSG0,PRADC1,Protease-associated domain-containing protein of 21 kDa
Q9BRP4,PAAF1,Proteasomal ATPase-associated factor 1
Q16186,ADRM1,Proteasomal ubiquitin receptor ADRM1
Q06323,PSME1,Proteasome activator complex subunit 1
Q9UL46,PSME2,Proteasome activator complex subunit 2
P61289,PSME3,Proteasome activator complex subunit 3
Q969U7,PSMG2,Proteasome assembly chaperone 2
Q9BT73,PSMG3,Proteasome assembly chaperone 3
Q5JS54,PSMG4,Proteasome assembly chaperone 4
Q92530,PSMF1,Proteasome inhibitor PI31 subunit
Q9Y244,POMP,Proteasome maturation protein
P25786,PSMA1,Proteasome subunit alpha type-1
P25786,PSMA1,Proteasome subunit alpha type-1
P25787,PSMA2,Proteasome subunit alpha type-2
P25788,PSMA3,Proteasome subunit alpha type-3
P25789,PSMA4,Proteasome subunit alpha type-4
P28066,PSMA5,Proteasome subunit alpha type-5
P60900,PSMA6,Proteasome subunit alpha type-6
O14818,PSMA7,Proteasome subunit alpha type-7
Q99436,PSMB7,Proteasome subunit beta type 7
P28062,PSMB8,Proteasome subunit beta type 8
P20618,PSMB1,Proteasome subunit beta type-1
P40306,PSMB10,Proteasome subunit beta type-10
P49721,PSMB2,Proteasome subunit beta type-2
P49720,PSMB3,Proteasome subunit beta type-3
P28070,PSMB4,Proteasome subunit beta type-4
P28074,PSMB5,Proteasome subunit beta type-5
P28072,PSMB6,Proteasome subunit beta type-6
P28065,PSMB9,Proteasome subunit beta type-9
P11171,EPB41,Protein 4.1
Q9BUJ0,ABHD14A,Protein ABHD14A
Q96IU4,ABHD14B,Protein ABHD14B
Q8TB40,ABHD4,Protein ABHD4
Q96I13,ABHD8,Protein ABHD8
Q9NX38,ABITRAM,Protein Abitram
Q9BXJ7,AMN,Protein amnionless
Q5VTE6,ANGEL2,Protein angel homolog 2
Q8J025,APCDD1,Protein APCDD1
Q99873,PRMT1,Protein arginine N-methyltransferase 1
P55345,PRMT2,Protein arginine N-methyltransferase 2
O60678,PRMT3,Protein arginine N-methyltransferase 3
Q96LA8,PRMT6,Protein arginine N-methyltransferase 6
Q9NVM4,PRMT7,Protein arginine N-methyltransferase 7
Q6P2P2,PRMT9,Protein arginine N-methyltransferase 9
Q9UL18,AGO1,Protein argonaute-1
Q9UL18,AGO1,Protein argonaute-1
Q9H9G7,AGO3,Protein argonaute-3
Q92858,ATOH1,Protein atonal homolog 1
