UniProt ID	Gene	Protein name
P23368	ME2	"NAD-dependent malic enzyme, mitochondrial"
Q96EB6	SIRT1	NAD-dependent protein deacetylase sirtuin-1
Q8IXJ6	SIRT2	NAD-dependent protein deacetylase sirtuin-2
Q8IXJ6	SIRT2	NAD-dependent protein deacetylase sirtuin-2
Q9NTG7	SIRT3	"NAD-dependent protein deacetylase sirtuin-3, mitochondrial"
Q9NXA8	SIRT5	"NAD-dependent protein deacylase sirtuin-5, mitochondrial"
P15559	NQO1	NAD(P)H dehydrogenase [quinone] 1
Q8NCW5	NAXE	NAD(P)H-hydrate epimerase
O96000	NDUFB10	NADH dehydrogenase
O95139	NDUFB6	NADH dehydrogenase
Q9BU61	NDUFAF3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3
O43678	NDUFA2	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2
Q16718	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5
Q9NX14	NDUFB11	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial"
O95168	NDUFB4	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4
O95169	NDUFB8	"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial"
P19404	NDUFV2	"NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial"
O43181	NDUFS4	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial"
Q9UHQ9	CYB5R1	NADH-cytochrome b5 reductase 1
Q6BCY4	CYB5R2	NADH-cytochrome b5 reductase 2
P00387	CYB5R3	NADH-cytochrome b5 reductase 3
P48163	ME1	NADP-dependent malic enzyme
P16435	POR	NADPH--cytochrome P450 reductase
O43847	NRDC	Nardilysin
Q13765	NACA	Nascent polypeptide-associated complex subunit alpha
P16860	NPPB	Natriuretic peptides B
O76036	NCR1	Natural cytotoxicity triggering receptor 1
O76036	NCR1	Natural cytotoxicity triggering receptor 1
O95944	NCR2	Natural cytotoxicity triggering receptor 2
O14931	NCR3	Natural cytotoxicity triggering receptor 3
Q68D85	NCR3LG1	Natural cytotoxicity triggering receptor 3 ligand 1
Q9BZW8	CD244	Natural killer cell receptor 2B4
Q9NZQ3	NCKIPSD	NCK-interacting protein with SH3 domain
Q15223	NECTIN1	"Nectin-1, isoform gamma:Cytoplasmic domain"
Q15223	NECTIN1	"Nectin-1, isoform gamma:Extracellular domain"
Q15223	NECTIN1	"Nectin-1, isoform gamma:Extracellular domain"
Q92692	NECTIN2	Nectin-2
Q9NQS3	NECTIN3	Nectin-3
Q96NY8	NECTIN4	Nectin-4
Q92802	N4BP2L2	NEDD4-binding protein 2-like 2
Q9H0M0	WWP1	NEDD4-like E3 ubiquitin-protein ligase WWP1
O00308	WWP2	NEDD4-like E3 ubiquitin-protein ligase WWP2
Q9Y5A7	NUB1	NEDD8 ultimate buster 1
Q8TBC4	UBA3	NEDD8-activating enzyme E1 catalytic subunit
Q13564	NAE1	NEDD8-activating enzyme E1 regulatory subunit
P61081	UBE2M	NEDD8-conjugating enzyme Ubc12
Q969M7	UBE2F	NEDD8-conjugating enzyme UBE2F
Q9H3P2	NELFA	Negative elongation factor A
P18615	NELFE	Negative elongation factor E
Q92859	NEO1	Neogenin
Q6UXI9	NPNT	Nephronectin
P08473	MME	Neprilysin
Q8WXH0	SYNE2	Nesprin-2
Q6ZN44	UNC5A	Netrin receptor UNC5A
Q8IZJ1	UNC5B	Netrin receptor UNC5B
Q8IZJ1	UNC5B	Netrin receptor UNC5B
Q8IZJ1	UNC5B	Netrin receptor UNC5B
O95185	UNC5C	Netrin receptor UNC5C
Q6UXZ4	UNC5D	Netrin receptor UNC5D
Q6UXZ4	UNC5D	Netrin receptor UNC5D
Q6UXZ4	UNC5D	Netrin receptor UNC5D
O95631	NTN1	Netrin-1
O95631	NTN1	Netrin-1
Q9HB63	NTN4	Netrin-4
Q9Y2I2	NTNG1	Netrin-G1
Q9UMX5	NENF	Neudesin
Q8WUJ1	CYB5D2	Neuferricin
Q9NPE2	NGRN	Neugrin
Q96SB3	PPP1R9B	Neurabin-2
P13591	NCAM1	Neural cell adhesion molecule 1
P13591	NCAM1	"Neural cell adhesion molecule 1, 120 kDa isoform"
O15394	NCAM2	Neural cell adhesion molecule 2
P32004	L1CAM	Neural cell adhesion molecule L1
O00533	CHL1	Neural cell adhesion molecule L1-like protein
O00533	CHL1	Neural cell adhesion molecule L1-like protein
Q9NQX5	NPDC1	Neural proliferation differentiation and control protein 1
P54845	NRL	Neural retina-specific leucine zipper protein
O00401	WASL	Neural Wiskott-Aldrich syndrome protein
Q96JN8	NEURL4	Neuralized-like protein 4
Q02297	NRG1	Neuregulin-1
Q02297	NRG1	"Neuregulin-1, sensory and motor neuron-derived factor isoform"
Q8WWG1	NRG4	Neuregulin-4
Q8IZ57	NRSN1	Neurensin-1
Q9ULB1	NRXN1	Neurexin-1
P58400	NRXN1	Neurexin-1-beta
P58400	NRXN1	Neurexin-1-beta
P58401	NRXN2	Neurexin-2-beta
Q9Y4C0	NRXN3	Neurexin-3
Q9HDB5	NRXN3	Neurexin-3-beta
P58417	NXPH1	Neurexophilin-1
P58417	NXPH1	Neurexophilin-1
O95156	NXPH2	Neurexophilin-2
O95157	NXPH3	Neurexophilin-3
Q496H8	NRN1L	Neuritin-like protein
P41271	NBL1	Neuroblastoma suppressor of tumorigenicity 1
P61601	NCALD	Neurocalcin-delta
O14594	NCAN	Neurocan core protein
P29120	PCSK1	Neuroendocrine convertase 1
P16519	PCSK2	Neuroendocrine convertase 2
P05408	SCG5	Neuroendocrine protein 7B2
O95467	GNAS	Neuroendocrine secretory protein 55
Q7Z628	NET1	Neuroepithelial cell-transforming gene 1 protein
O94856	NFASC	Neurofascin
P12036	NEFH	Neurofilament heavy polypeptide
P07196	NEFL	Neurofilament light polypeptide
P46531	NOTCH1	Neurogenic locus notch homolog protein 1
Q04721	NOTCH2	Neurogenic locus notch homolog protein 2
Q04721	NOTCH2	Neurogenic locus notch homolog protein 2
Q04721	NOTCH2	Neurogenic locus notch homolog protein 2
Q9UM47	NOTCH3	Neurogenic locus notch homolog protein 3
Q92886	NEUROG1	Neurogenin-1
Q9Y4Z2	NEUROG3	Neurogenin-3
Q92686	NRGN	Neurogranin
Q8NEJ9	NGDN	Neuroguidin
Q8N2Q7	NLGN1	Neuroligin-1
Q8N2Q7	NLGN1	Neuroligin-1
Q8N2Q7	NLGN1	Neuroligin-1
Q8NFZ4	NLGN2	Neuroligin-2:Cytoplasmic domain
Q8NFZ4	NLGN2	Neuroligin-2:Extracellular domain
Q9NZ94	NLGN3	Neuroligin-3
Q9NZ94	NLGN3	Neuroligin-3
Q8N0W4	NLGN4X	"Neuroligin-4, X-linked"
Q8NFZ3	NLGN4Y	"Neuroligin-4, Y-linked"
P08949	NMB	Neuromedin-B
Q5H8A3	NMS	Neuromedin-S
P48645	NMU	Neuromedin-U
P17677	GAP43	Neuromodulin
Q9NYX4	CALY	Neuron-specific vesicular protein calcyon
P30532	CHRNA5	Neuronal acetylcholine receptor subunit alpha-5
Q05901	CHRNB3	Neuronal acetylcholine receptor subunit beta-3
Q92823	NRCAM	Neuronal cell adhesion molecule
Q7Z3B1	NEGR1	Neuronal growth regulator 1
Q7Z3B1	NEGR1	Neuronal growth regulator 1
O95502	NPTXR	Neuronal pentraxin receptor
O95502	NPTXR	Neuronal pentraxin receptor
Q15818	NPTX1	Neuronal pentraxin-1
P47972	NPTX2	Neuronal pentraxin-2
Q16612	NREP	Neuronal regeneration-related protein
Q9UH03	SEPTIN3	Neuronal-specific septin-3
Q16517	NNAT	Neuronatin
P0C0P6	NPS	Neuropeptide S
Q8N729	NPW	Neuropeptide W
P01303	NPY	Neuropeptide Y
Q8TDF5	NETO1	Neuropilin and tolloid-like protein 1
Q8TDF5	NETO1	Neuropilin and tolloid-like protein 1
Q8NC67	NETO2	Neuropilin and tolloid-like protein 2
O14786	NRP1	Neuropilin-1
O14786	NRP1	Neuropilin-1
O60462	NRP2	Neuropilin-2
O60462	NRP2	Neuropilin-2
Q9Y639	NPTN	Neuroplastin
P30990	NTS	Neurotensin/neuromedin N
Q9P121	NTM	Neurotrimin
Q9P121	NTM	Neurotrimin
Q9P121	NTM	Neurotrimin
P20783	NTF3	Neurotrophin-3
P34130	NTF4	Neurotrophin-4
Q07837	SLC3A1	Neutral and basic amino acid transport protein rBAT
Q9NR71	ASAH2	Neutral ceramidase
P22894	MMP8	Neutrophil collagenase
P22894	MMP8	Neutrophil collagenase
P14598	NCF1	Neutrophil cytosol factor 1
P19878	NCF2	Neutrophil cytosol factor 2
Q15080	NCF4	Neutrophil cytosol factor 4
P59665	DEFA1	Neutrophil defensin 1
P59665	DEFA1	Neutrophil defensin 1
P59666	DEFA3	Neutrophil defensin 3
P08246	ELANE	Neutrophil elastase
P80188	LCN2	Neutrophil gelatinase-associated lipocalin
P02775	PPBP	Neutrophil-activating peptide 2
Q14596	NBR1	Next to BRCA1 gene 1 protein
P25963	NFKBIA	NF-kappa-B inhibitor alpha
Q15653	NFKBIB	NF-kappa-B inhibitor beta
Q8NI38	NFKBID	NF-kappa-B inhibitor delta
Q9NYS0	NKIRAS1	NF-kappa-B inhibitor-interacting Ras-like protein 1
Q9NYR9	NKIRAS2	NF-kappa-B inhibitor-interacting Ras-like protein 2
Q9UMS0	NFU1	"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial"
Q13506	NAB1	NGFI-A-binding protein 1
Q15742	NAB2	NGFI-A-binding protein 2
Q8NBF2	NHLRC2	NHL repeat-containing protein 2
Q5JS37	NHLRC3	NHL repeat-containing protein 3
P55769	SNU13	NHP2-like protein 1
P40261	NNMT	Nicotinamide N-methyltransferase
P43490	NAMPT	Nicotinamide phosphoribosyltransferase
Q9NWW6	NMRK1	Nicotinamide riboside kinase 1
Q9NPI5	NMRK2	Nicotinamide riboside kinase 2; Short=NRK 2; Short=NmR-K 2; EC=2.7.1.22
Q9HAN9	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1
Q15274	QPRT	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
P14543	NID1	Nidogen-1
Q14112	NID2	Nidogen-2
Q14112	NID2	Nidogen-2
Q9GZT8	NIF3L1	NIF3-like protein 1
Q9Y2I1	NISCH	Nischarin
Q9Y314	NOSIP	Nitric oxide synthase-interacting protein
P26715	KLRC1	NKG2-A/NKG2-B type II integral membrane protein
P26718	KLRK1	NKG2-D type II integral membrane protein
P26718	KLRK1	NKG2-D type II integral membrane protein
Q07444	KLRC3	"NKG2-E type II integral membrane protein:Isoform E, Extracellular domain"
Q07444	KLRC3	"NKG2-E type II integral membrane protein:Isoform H, Cytoplasmic domain"
O43908	KLRC4	NKG2-F type II integral membrane protein
Q9BZM6	ULBP1	NKG2D ligand 1
Q9BZM6	ULBP1	NKG2D ligand 1
Q9BZM5	ULBP2	NKG2D ligand 2
Q9BZM5	ULBP2	NKG2D ligand 2
Q9BZM4	ULBP3	NKG2D ligand 3
Q9HBL8	NMRAL1	NmrA-like family domain-containing protein 1
Q96S42	NODAL	Nodal homolog
Q5JPE7	NOMO2	Nodal modulator 2
Q99784	OLFM1	Noelin
O95897	OLFM2	Noelin-2
O95897	OLFM2	Noelin-2
Q96PB7	OLFM3	"Noelin-3:Isoform 2, C-term"
Q96PB7	OLFM3	"Noelin-3:Isoform 2, N-term"
Q13253	NOG	Noggin
Q13253	NOG	Noggin
P05114	HMGN1	Non-histone chromosomal protein HMG-14
Q9H9Q4	NHEJ1	Non-homologous end-joining factor 1
Q15233	NONO	Non-POU domain-containing octamer-binding protein
P29597	TYK2	Non-receptor tyrosine-protein kinase TYK2
P10153	RNASE2	Non-secretory ribonuclease
Q8WV22	NSMCE1	Non-structural maintenance of chromosomes element 1 homolog
Q5T1S8	NCMAP	Noncompact myelin-associated protein
P22307	SCP2	Nonspecific lipid-transfer protein:isoform 6
P22307	SCP2	Nonspecific lipid-transfer protein:isoform SCPx
Q9C002	NMES1	Normal mucosa of esophagus-specific gene 1 protein
Q00604	NDP	Norrin
P29474	NOS3	NOS
Q9UNZ2	NSFL1C	NSFL1 cofactor p47
Q16288	NTRK3	NT-3 growth factor receptor
Q9UKK6	NXT1	NTF2-related export protein 1
Q9NPJ8	NXT2	NTF2-related export protein 2
Q69YI7	NAIF1	Nuclear apoptosis-inducing factor 1
Q09161	NCBP1	Nuclear cap-binding protein subunit 1
P52298	NCBP2	Nuclear cap-binding protein subunit 2
Q9NXR1	NDE1	Nuclear distribution protein nudE homolog 1
Q9GZM8	NDEL1	Nuclear distribution protein nudE-like 1
Q8N9A8	CNEP1R1	Nuclear envelope phosphatase-regulatory subunit 1
Q12857	NFIA	Nuclear factor 1 A-type
Q14494	NFE2L1	Nuclear factor erythroid 2-related factor 1
Q16236	NFE2L2	Nuclear factor erythroid 2-related factor 2
P19838	NFKB1	Nuclear factor NF-kappa-B p105 subunit
O95644	NFATC1	"Nuclear factor of activated T-cells, cytoplasmic 1"
Q14934	NFATC4	"Nuclear factor of activated T-cells, cytoplasmic 4"
Q12972	PPP1R8	Nuclear inhibitor of protein phosphatase 1
Q9Y266	NUDC	Nuclear migration protein nudC:CS domain
Q9Y266	NUDC	"Nuclear migration protein nudC:N-term, contains nuclear localization domain"
Q13901	C1D	Nuclear nucleic acid-binding protein C1D
P52948	NUP98	Nuclear pore complex protein Nup98-Nup96
Q92617	NPIPB3	Nuclear pore complex-interacting protein family member B3
Q5VU65	NUP210L	Nuclear pore membrane glycoprotein 210-like
Q9UHQ1	NARF	Nuclear prelamin A recognition factor
Q8TAT6	NPLOC4	Nuclear protein localization protein 4 homolog
Q8TC05	MDM1	Nuclear protein MDM1
Q15466	NR0B2	Nuclear receptor 0B2
Q86WQ0	NR2C2AP	Nuclear receptor 2C2-associated protein
Q15596	NCOA2	Nuclear receptor coactivator 2
Q8NI08	NCOA7	Nuclear receptor coactivator 7
Q92753	RORB	Nuclear receptor ROR-beta
P51449	RORC	Nuclear receptor ROR-gamma
P20393	NR1D1	Nuclear receptor subfamily 1 group D member 1
Q14995	NR1D2	Nuclear receptor subfamily 1 group D member 2
P22736	NR4A1	Nuclear receptor subfamily 4 group A member 1
O00482	NR5A2	Nuclear receptor subfamily 5 group A member 2
Q96F24	NRBF2	Nuclear receptor-binding factor 2
Q9UHY1	NRBP1	Nuclear receptor-binding protein
Q9NQ35	NRIP3	Nuclear receptor-interacting protein 3
Q9UBU9	NXF1	Nuclear RNA export factor 1
P23511	NFYA	Nuclear transcription factor Y subunit alpha
P61970	NUTF2	Nuclear transport factor 2
O15381	NVL	Nuclear valosin-containing protein-like
Q9Y2C4	EXOG	"Nuclease EXOG, mitochondrial"
P67809	YBX1	Nuclease-sensitive element-binding protein 1
Q02818	NUCB1	Nucleobindin-1
P80303	NUCB2	Nucleobindin-2
Q9Y3C1	NOP16	Nucleolar protein 16
Q9NP64	ZCCHC17	Nucleolar protein of 40 kDa
P19338	NCL	Nucleolin
P31483	TIA1	Nucleolysin TIA-1 isoform p40
Q01085	TIAL1	Nucleolysin TIAR
P06748	NPM1	Nucleophosmin
P06748	NPM1	Nucleophosmin
Q86SE8	NPM2	Nucleoplasmin-2
Q8NFH5	NUP35	Nucleoporin NUP53
Q9Y5B8	NME7	Nucleoside diphosphate kinase 7
P15531	NME1	Nucleoside diphosphate kinase A
P22392	NME2	Nucleoside diphosphate kinase B
O00746	NME4	"Nucleoside diphosphate kinase, mitochondrial"
P55209	NAP1L1	Nucleosome assembly protein 1-like 1
Q9ULW6	NAP1L2	Nucleosome assembly protein 1-like 2
Q99733	NAP1L4	nucleosome assembly protein 1-like 4
Q12830	BPTF	Nucleosome-remodeling factor subunit BPTF
Q9H173	SIL1	Nucleotide exchange factor SIL1
Q9NV35	NUDT15	Nucleotide triphosphate diphosphatase NUDT15
P53384	NUBP1	Nucleotide-binding protein 1
Q8WVJ2	NUDCD2	NudC domain-containing protein 2
Q8IVD9	NUDCD3	NudC domain-containing protein 3
Q9Y6R0	NUMBL	Numb-like protein
Q8N912	NRAC	Nutritionally-regulated adipose and cardiac enriched protein homolog
Q9BQ69	MACROD1	O-acetyl-ADP-ribose deacetylase MACROD1
A1Z1Q3	MACROD2	O-acetyl-ADP-ribose deacetylase MACROD2
Q9HD40	SEPSECS	O-phosphoseryl-tRNA(Sec) selenium transferase
Q9UBU3	GHRL	Obestatin
Q9NTK5	OLA1	Obg-like ATPase 1
Q16625	OCLN	Occludin
Q9NX40	OCIAD1	OCIA domain-containing protein 1
Q9NX40	OCIAD1	OCIA domain-containing protein 1
Q9NY56	OBP2A	Odorant-binding protein 2a
Q9NPH6	OBP2B	Odorant-binding protein 2b
Q6UX06	OLFM4	Olfactomedin-4
Q6UWY5	OLFML1	Olfactomedin-like protein 1
Q9NRN5	OLFML3	Olfactomedin-like protein 3
Q9NRN5	OLFML3	Olfactomedin-like protein 3
P47874	OMP	Olfactory marker protein
Q8TAK6	OLIG1	Oligodendrocyte transcription factor 1
P23515	OMG	Oligodendrocyte-myelin glycoprotein
O60890	OPHN1	Oligophrenin-1
Q9Y3B8	REXO2	"Oligoribonuclease, mitochondrial"
Q9NQR4	NIT2	Omega-amidase NIT2
Q8WWZ8	OIT3	Oncoprotein-induced transcript 3 protein
P13725	OSM	Oncostatin-M
P13725	OSM	Oncostatin-M
Q99650	OSMR	Oncostatin-M-specific receptor subunit beta
Q86WS3	OOSP2	Oocyte-secreted protein 2
Q96PE5	OPALIN	Opalin
Q9NZT2	OGFR	Opioid growth factor receptor
Q14982	OPCML	Opioid-binding protein/cell adhesion molecule
Q14982	OPCML	Opioid-binding protein/cell adhesion molecule
Q99935	OPRPN	Opiorphin prepropeptide
Q9UBM4	OPTC	Opticin
Q8WV07	LTO1	Oral cancer-overexpressed protein 1
P83859	QRFP	Orexigenic neuropeptide QRFP
Q9Y5N6	ORC6	Origin recognition complex subunit 6
P04181	OAT	"Ornithine aminotransferase, mitochondrial"
P00480	OTC	"Ornithine carbamoyltransferase, mitochondrial"
P11926	ODC1	Ornithine decarboxylase
P54368	OAZ1	Ornithine decarboxylase antizyme 1
Q9GZN6	SLC6A16	Orphan sodium- and chloride-dependent neurotransmitter transporter NTT5
P02818	BGLAP	Osteocalcin
P02818	BGLAP	Osteocalcin
Q8IYS5	OSCAR	Osteoclast-associated immunoglobulin-like receptor
Q8IYS5	OSCAR	Osteoclast-associated immunoglobulin-like receptor
Q92882	OSTF1	Osteoclast-stimulating factor 1
P61366	OSTN	Osteocrin
Q99983	OMD	Osteomodulin
Q99983	OMD	Osteomodulin
Q86WC4	OSTM1	Osteopetrosis-associated transmembrane protein 1
P10451	SPP1	Osteopontin
Q9NRC9	OTOR	Otoraplin
Q5T2D3	OTUD3	OTU domain-containing protein 3
Q96G74	OTUD5	OTU domain-containing protein 5
Q6GQQ9	OTUD7B	OTU domain-containing protein 7B
Q86UD1	OAF	Out at first protein homolog
Q15743	GPR68	Ovarian cancer G-protein coupled receptor 1
P41217	CD200	OX-2 membrane glycoprotein
P78380	OLR1	Oxidized low-density lipoprotein receptor 1
P78380	OLR1	Oxidized low-density lipoprotein receptor 1
P78380	OLR1	Oxidized low-density lipoprotein receptor 1
Q99497	PARK7	Oxidized Protein deglycase DJ-1
Q9BUP3	HTATIP2	Oxidoreductase HTATIP2
Q9BUP3	HTATIP2	Oxidoreductase HTATIP2
Q5BKU9	OXLD1	Oxidoreductase-like domain-containing protein 1
P36551	CPOX	"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial"
P22059	OSBP	Oxysterol-binding protein 1
Q9BXW6	OSBPL1A	Oxysterol-binding protein-related protein 1
Q9BXB4	OSBPL11	Oxysterol-binding protein-related protein 11
Q96SU4	OSBPL9	Oxysterol-binding protein-related protein 9
P55055	NR1H2	Oxysterols receptor LXR-beta
P01178	OXT	Oxytocin-neurophysin 1
P01178	OXT	Oxytocin-neurophysin 1
P16109	SELP	P-selectin
Q14242	SELPLG	P-selectin glycoprotein ligand 1:Cytoplasmic domain
Q14242	SELPLG	P-selectin glycoprotein ligand 1:Extracellular domain
O15547	P2RX6	P2X purinoceptor 6
Q9NUG6	PDRG1	p53 and DNA damage-regulated protein 1
P05120	SERPINB2	PAI-2
P23760	PAX3	Paired box protein Pax-3
O43316	PAX4	Paired box protein Pax-4
Q06710	PAX8	Paired box protein Pax-8
Q9UKJ1	PILRA	Paired immunoglobulin-like type 2 receptor alpha
Q9UKJ1	PILRA	Paired immunoglobulin-like type 2 receptor alpha isoform FDF03-deltaTM
Q9UKJ1	PILRA	Paired immunoglobulin-like type 2 receptor alpha isoform FDF03-M14
P54821	PRRX1	Paired mesoderm homeobox protein 1
Q9NP74	PALMD	Palmdelphin
Q6P988	NOTUM	Palmitoleoyl-protein carboxylesterase NOTUM
P50897	PPT1	Palmitoyl-protein thioesterase 1
P04746	AMY2A	Pancreatic alpha-amylase
P01298	PPY	Pancreatic hormone
P54317	PNLIPRP2	Pancreatic lipase-related protein 2
P54317	PNLIPRP2	Pancreatic lipase-related protein 2
P16233	PNLIP	Pancreatic triacylglycerol lipase
Q8TE04	PANK1	Pantothenate kinase 1
Q9H999	PANK3	Pantothenate kinase 3
O95428	PAPLN	Papilin
Q9BXP8	PAPPA2	Pappalysin-2
O75781	PALM	Paralemmin-1
Q9UL42	PNMA2	Paraneoplastic antigen Ma2
Q15165	PON2	Paraoxonase 2
Q8WXF1	PSPC1	Paraspeckle component 1
P01270	PTH	Parathyroid hormone
P12272	PTHLH	Parathyroid hormone-related protein
Q03431	PTH1R	Parathyroid hormone/parathyroid hormone-related peptide receptor
P01270	PTH	Parathyroid Hormone1-34
Q96AD5	PNPLA2	Patatin-like phospholipase domain-containing protein 2
Q3KNS1	PTCHD3	Patched domain-containing protein 3
Q6ZW49	PAXIP1	PAX-interacting protein 1
Q9BTK6	PAGR1	PAXIP1-associated protein 1
O75475	PSIP1	PC4 and SFRS1-interacting protein
Q15004	PCLAF	PCNA-associated factor
O00151	PDLIM1	PDZ and LIM domain protein 1
Q53GG5	PDLIM3	PDZ and LIM domain protein 3
P50479	PDLIM4	PDZ and LIM domain protein 4
Q96HC4	PDLIM5	PDZ and LIM domain protein 5
Q5EBL8	PDZD11	PDZ domain-containing protein 11
Q9H5P4	PDZD7	PDZ domain-containing protein 7
O14908	GIPC1	PDZ domain-containing protein GIPC1
O14908	GIPC1	PDZ domain-containing protein GIPC1
Q8TF65	GIPC2	PDZ domain-containing protein GIPC2
Q9H6Y5	MAGIX	PDZ domain-containing protein MAGIX
Q9H6Y5	MAGIX	PDZ domain-containing protein MAGIX
Q9UBV8	PEF1	Peflin
P26022	PTX3	Pentraxin-related protein PTX3
P0DJD7	PGA4	Pepsin A-4
O43692	PI15	Peptidase inhibitor 15
Q9UGC7	MTRF1L	"Peptide chain release factor 1-like, mitochondrial"
P10082	PYY	Peptide YY
O75594	PGLYRP1	Peptidoglycan recognition protein 1
O75594	PGLYRP1	Peptidoglycan recognition protein 1
Q96LB9	PGLYRP3	Peptidoglycan recognition protein 3
Q96LB8	PGLYRP4	Peptidoglycan recognition protein I-beta
P19021	PAM	Peptidyl-glycine alpha-amidating monooxygenase
P62937	PPIA	Peptidyl-prolyl cis-trans isomerase A
F5H284	PPIAL4D	Peptidyl-prolyl cis-trans isomerase A-like 4D
P23284	PPIB	Peptidyl-prolyl cis-trans isomerase B
P45877	PPIC	Peptidyl-prolyl cis-trans isomerase C
Q08752	PPID	Peptidyl-prolyl cis-trans isomerase D
Q9UNP9	PPIE	Peptidyl-prolyl cis-trans isomerase E
P30405	PPIF	"Peptidyl-prolyl cis-trans isomerase F, mitochondrial"
P30405	PPIF	"Peptidyl-prolyl cis-trans isomerase F, mitochondrial"
Q9NWM8	FKBP14	Peptidyl-prolyl cis-trans isomerase FKBP14
P68106	FKBP1B	Peptidyl-prolyl cis-trans isomerase FKBP1B
P26885	FKBP2	Peptidyl-prolyl cis-trans isomerase FKBP2
Q00688	FKBP3	Peptidyl-prolyl cis-trans isomerase FKBP3
Q02790	FKBP4	Peptidyl-prolyl cis-trans isomerase FKBP4
Q9Y680	FKBP7	Peptidyl-prolyl cis-trans isomerase FKBP7
Q13427	PPIG	Peptidyl-prolyl cis-trans isomerase G
O43447	PPIH	Peptidyl-prolyl cis-trans isomerase H
Q13526	PIN1	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1
